id,"('stabilityai', 'stabilityai/stablelm-2-1_6b')","('stabilityai', 'stabilityai/stablelm-3b-4e1t')","('stabilityai', 'stabilityai/stablelm-base-alpha-3b')","('beespoke', 'BEE-spoke-data/smol_llama-101M-GQA')","('beespoke', 'BEE-spoke-data/smol_llama-81M-tied')","('beespoke', 'BEE-spoke-data/verysmol_llama-v11-KIx2')","('cyberagent', 'cyberagent/open-calm-large')","('statespaces', 'state-spaces/mamba-1.4b-hf')","('statespaces', 'state-spaces/mamba-130m-hf')","('statespaces', 'state-spaces/mamba-370m-hf')","('statespaces', 'state-spaces/mamba-790m-hf')","('jackfram', 'JackFram/llama-160m')","('h2oai', 'h2oai/h2o-danube-1.8b-base')","('bigcode', 'bigcode/gpt_bigcode-santacoder')","('turkunlp', 'TurkuNLP/gpt3-finnish-large')","('turkunlp', 'TurkuNLP/gpt3-finnish-small')","('aiswedenmodels', 'AI-Sweden-Models/gpt-sw3-1.3b')","('aiswedenmodels', 'AI-Sweden-Models/gpt-sw3-126m')","('aiswedenmodels', 'AI-Sweden-Models/gpt-sw3-356m')","('stabilityai', 'stabilityai/stablelm-base-alpha-7b')","('budecosystem', 'budecosystem/boomer-1b')","('dampish', 'Dampish/StellarX-4B-V0.2')","('sail', 'sail/Sailor-0.5B')","('bloom', 'bigscience/bloom-3b')","('scb10x', 'scb10x/typhoon-7b')","('falladrin', 'Felladrin/Minueza-32M-Base')","('itsliupeng', 'itsliupeng/openllama-7b-base')","('sail', 'sail/Sailor-1.8B')","('aiswedenmodels', 'AI-Sweden-Models/gpt-sw3-6.7b-v2')","('cerebras', 'cerebras/Cerebras-GPT-111M')","('vilm', 'vilm/Mixsmol-4x400M-v0.1-epoch2')","('starcoder', 'bigcode/starcoderbase-1b')","('sail', 'sail/Sailor-4B')","('gordicaleksa', 'gordicaleksa/YugoGPT')","('starcoder', 'bigcode/starcoderbase-3b')","('pythia', 'EleutherAI/pythia-1.4b-deduped')","('bloom', 'bigscience/bloom-7b1')","('cerebras', 'cerebras/Cerebras-GPT-2.7B')","('pythia', 'EleutherAI/pythia-160m')","('pythia', 'EleutherAI/pythia-1.4b-v0')","('pythia', 'EleutherAI/pythia-1b-deduped')","('sail', 'sail/Sailor-7B')","('nytk', 'NYTK/PULI-GPTrio')","('pythia', 'EleutherAI/pythia-410m')","('pythia', 'EleutherAI/pythia-410m-deduped')","('gpt-neo', 'EleutherAI/gpt-neo-125m')","('pythia', 'EleutherAI/pythia-2.8b-deduped')","('llm360', 'LLM360/Amber')","('pythia', 'EleutherAI/pythia-2.8b-v0')","('cerebras', 'cerebras/Cerebras-GPT-6.7B')","('starcoder', 'bigcode/starcoderbase-7b')","('Wanfq', 'Wanfq/FuseLLM-7B')","('gpt-neo', 'EleutherAI/gpt-neo-1.3B')","('tencentarc', 'TencentARC/LLaMA-Pro-8B')","('tencentarc', 'TencentARC/Mistral_Pro_8B_v0.1')","('falcon', 'tiiuae/falcon-rw-1b')","('qwen', 'Qwen/Qwen1.5-0.5B')","('qwen', 'Qwen/Qwen1.5-1.8B')","('phi', 'microsoft/phi-1_5')","('gpt-neo', 'EleutherAI/gpt-neo-2.7B')","('pythia', 'EleutherAI/pythia-6.9b-deduped')","('xglm', 'facebook/xglm-564M')","('pythia', 'EleutherAI/pythia-6.9b-v0')","('opt', 'facebook/opt-2.7b')","('amber', 'LLM360/Amber')","('qwen', 'Qwen/Qwen1.5-4B')","('falcon', 'tiiuae/falcon-7b')","('tinyllama', 'TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T')","('xglm', 'facebook/xglm-4.5B')","('tinyllama', 'TinyLlama/TinyLlama-1.1B-intermediate-step-240k-503b')","('qwen', 'Qwen/Qwen1.5-7B')","('mistral', 'mistralai/Mistral-7B-v0.1')","('open-llama', 'openlm-research/open_llama_3b')","('open-llama', 'openlm-research/open_llama_3b_v2')","('tinyllama', 'TinyLlama/TinyLlama-1.1B-intermediate-step-480k-1T')","('tinyllama', 'TinyLlama/TinyLlama-1.1B-step-50K-105b')","('xglm', 'facebook/xglm-7.5B')","('mpt', 'mosaicml/mpt-7b-8k')","('codellama', 'codellama/CodeLlama-7b-hf')","('llama', 'meta-llama/Llama-2-7b-hf')","('open-llama', 'openlm-research/open_llama_7b_v2')","('decilm', 'Deci/DeciLM-7B')","('pythia', 'EleutherAI/pythia-6.9b-deduped_step100000')","('pythia', 'EleutherAI/pythia-6.9b-deduped_step120000')","('pythia', 'EleutherAI/pythia-6.9b-deduped_step140000')","('pythia', 'EleutherAI/pythia-6.9b-deduped_step20000')","('pythia', 'EleutherAI/pythia-6.9b-deduped_step40000')","('pythia', 'EleutherAI/pythia-6.9b-deduped_step60000')","('pythia', 'EleutherAI/pythia-6.9b-deduped_step80000')","('ahxt', 'ahxt/LiteLlama-460M-1T')"
"Shut Up, He Explained by Louis Menand",0.6656427645236814,0.6437074843819129,0.8220336794827012,0.8975678328436908,0.9007898691226592,0.954893579770094,1.2036343806976346,0.6931169185539666,0.8035896063209271,0.7434902808327307,0.7123492562832755,0.9005880489108932,0.6722620312229666,1.18830599683889,1.1217442371185604,1.424336824173552,0.7514913245336476,0.907856519165861,0.8220766940006297,0.7604011142156015,0.8902581389817794,0.9232382060116636,0.7590128696320959,0.7339587734804544,0.618307640714204,1.0639412795094474,0.6490333563811057,0.72184358010278,0.6909708986969664,0.9619524141713418,0.8102494048422593,0.9265561303593868,0.6836702712947771,0.6430635764370043,0.8571741405281622,0.7044650418697025,0.7003162098504047,0.7210377846625141,0.8538657180523147,0.7113740903329528,0.7178494022226757,0.6424085941067226,0.7088193797122441,0.7581999599006802,0.7635575965188279,0.8536211871317586,0.678406937084219,0.6641907090595235,0.6826771256423573,0.6850180912242495,0.8101896345091798,0.6111121962123891,0.722654922316773,0.6240734973193843,0.632888611841701,0.702049679097413,0.7247422176660849,0.6692734783125858,0.6658230838854623,0.702412257632894,0.6591886630900617,0.8431645155807636,0.6677097886292117,0.7061547777824635,0.6641907090595235,0.624761207754594,0.6421171764322907,0.6977809237881776,0.7304073425792587,0.8801124426346153,0.608096878957172,0.5861118416547909,0.6528089962413081,0.6703208447050728,0.7452380062752071,0.7867512155446393,0.7210431731970864,0.6280976812470239,0.7005815013808779,0.6158503167583175,0.6513211075267685,0.5972909297059906,0.6668910830189219,0.6604181322148698,0.6603659022766531,0.7256603938723002,0.6999845864997036,0.6886388432723258,0.6755972998784249,0.8568687694111179
"Silence is—Deadly by Shurtleff, Bertrand",0.7599212450313545,0.7392444661370963,0.9226926083879232,1.0245076935229678,1.023247638147126,1.0803173483418032,1.313171389981005,0.7887748036341662,0.9084319961548696,0.8440671444252672,0.8082949924144408,1.0158731956736462,0.7649893580884779,1.257943541032765,1.26953480688134,1.5820926720536148,0.8443101778260823,1.018675388212356,0.922833893414398,0.852695078222355,1.0047983507388285,1.0522716130880596,0.8552918487808372,0.8242240256543172,0.6942215517896342,1.1937431750948269,0.73790623638602,0.8187275783831127,0.780252974583765,1.0766843801252384,0.9272062978976444,1.0407757450490962,0.7733780766084267,0.7185894364496704,0.9597199274815116,0.8059438619967471,0.797713441757078,0.8168462985831685,0.9744254293136108,0.8171268054931837,0.8167543719220552,0.7306190269835339,0.8053585450184738,0.8642700781085854,0.8682195280042025,0.962399089623648,0.7817297490029975,0.7593481277812292,0.78703122604582,0.7816512187948316,0.903825364576448,0.6981696716457265,0.8255385766623582,0.706928431953508,0.7229601329340466,0.7950445354319178,0.8024810313640943,0.7511778271866664,0.7543478882165119,0.8006781798183147,0.7580203599691852,0.965025586714722,0.7630023367005233,0.7985461016209834,0.7593481277812292,0.7082655380507235,0.7338398018322987,0.799987469080039,0.8410317085999842,0.9867985236520516,0.6896422506666133,0.6628014634049058,0.7580781947303268,0.7669437807997407,0.8434058088033841,0.8911004730937957,0.8248542301542708,0.7184406072882348,0.7744423525511457,0.6986620465953315,0.7461746744236587,0.6872040199184772,0.7654772856273163,0.7598432219570326,0.7602008864196321,0.8286278829680577,0.7949191053261323,0.7841704667280861,0.7729885611256517,0.971372343448542
"Slingshot by Lande, Irving W.",0.7529478499891243,0.7332737954171116,0.9343297973819888,1.008139981708178,1.0154356528364887,1.06113617948258,1.2890994765157435,0.7878645596218334,0.9067975859316592,0.8416404049478162,0.8044998848876744,0.9933520201796184,0.7580979942623735,1.2218893725494429,1.2341970021517763,1.544295962425122,0.8401049533461634,1.00648617873259,0.9162627614687848,0.859837125686157,0.9966771683534928,1.044333612302783,0.8466836455807567,0.8202858499857242,0.6851696021474043,1.1521930374024547,0.7327112183621333,0.8060088956486106,0.7858970970452536,1.0755187633190413,0.9078240049012328,1.0147777209634272,0.765812407835826,0.7140306299044136,0.9380361040837156,0.7992928256966362,0.7922888344261719,0.8118665110681166,0.970532471187348,0.8118738064350663,0.8198732573245027,0.7227518949630929,0.8032179667672567,0.8623527213882362,0.8627683469624994,0.9597512222334958,0.7758130476353361,0.7548342985039449,0.7833492898977509,0.7803723203714754,0.8886202359259995,0.6914552848322878,0.8227684024701605,0.7023567064767422,0.7128335116791634,0.7890617617391181,0.7916174947240129,0.737557028412125,0.7345796368628206,0.7976668252089629,0.7570091945062162,0.9364278361384096,0.7594929175853534,0.7920721409380704,0.7548342985039449,0.695286379607989,0.7262698743531077,0.7925680141260579,0.8282968157275779,0.9822630760012168,0.6746521079064562,0.6548857979451213,0.7506080193850501,0.7586129455968567,0.8394406721824391,0.8830883003731257,0.8162136287614363,0.7143758026397726,0.777920421936962,0.693345216813685,0.738931168243596,0.668946268343093,0.7647734483428528,0.758158736076865,0.7584142456900699,0.8322437871223743,0.7981177085785308,0.7840802118522306,0.7708116945317497,0.9641948647329314
"Solomon's Orbit by Carroll, William",0.7583721933626628,0.7396592675936952,0.9430237006877464,1.029759076952247,1.0300303724486053,1.0752289123460306,1.2739070602688491,0.7969851744072642,0.920090707072287,0.8509307493052025,0.815535472720726,1.004641655440178,0.7684110764789691,1.205831224116039,1.253505711257112,1.5701385680989162,0.8495969678415829,1.0163470227913785,0.929172301783275,0.8720650599506106,1.0077669791130437,1.0559349615726883,0.8607437148443093,0.8245757106151358,0.7053045581240625,1.1791545301121047,0.7414619247649908,0.8143337984604805,0.7837178851246589,1.0787735309423767,0.943602303311465,1.0143337624668527,0.773126076452679,0.7294084434550268,0.9418997616456992,0.808392481333468,0.796200433403543,0.8182486691226716,0.984169601268206,0.817847129101603,0.8232638618509421,0.7364455084680838,0.8045000142370409,0.8730811948851463,0.8752137934742285,0.9722035437877464,0.7814411380825407,0.7567220725611356,0.7881107389111014,0.7826702824110009,0.8976780098657112,0.7067129738179144,0.8270208985662495,0.7173897056168276,0.7262506171933582,0.7962826470296258,0.8107219340186943,0.7543898567434147,0.7416669742744737,0.8040084715333231,0.7591583654900195,0.9501089478277835,0.7660865101619164,0.8003193287693753,0.7567220725611356,0.7093251116447725,0.7331060103601131,0.7998515559121572,0.8325707596150108,0.9860204481135392,0.6936893161225888,0.6726455518688773,0.7617534891426783,0.7648950010110198,0.8513248808805132,0.8938051293118657,0.8183632160569844,0.72581854836847,0.7832190202120116,0.7103918741821518,0.7432374204061193,0.6904337706901938,0.7674118253317641,0.7597223885558575,0.7608205762846615,0.8372106110958988,0.802308250937392,0.7888341383106693,0.7773419877611316,0.9746429985169478
"Spaceman on a Spree by Reynolds, Mack",0.7639783023667599,0.7403729064605122,0.946365626651292,1.0392893579652471,1.044944880320311,1.0926552745957987,1.2965171563825328,0.7943347054015361,0.9273897765102256,0.852287405737489,0.8142910571040194,1.01469891033639,0.7650392195406266,1.2387940923623828,1.2371222469000955,1.5301781249535258,0.8549542584637881,1.02676057330808,0.9296820278249752,0.8735851363964316,1.028307124836365,1.0419743019221108,0.8683675851142233,0.8337545894032307,0.6995158785788208,1.1879966025561806,0.7406306006855033,0.8230052443377595,0.7911841209900436,1.1083325169784326,0.9386574820040672,1.028259709077881,0.7770325404186132,0.728296813908502,0.9575837504734828,0.810657888418505,0.7995706472596664,0.8237121592255006,0.9908354482942476,0.8211496243402696,0.8289340463525271,0.7390681042963337,0.8108067875862686,0.8703082890452631,0.8756921610932908,0.9936014374208773,0.7872021313060645,0.7589339340601333,0.7932329110639316,0.7869035739615592,0.9038639459001764,0.7023076193070462,0.838071539687567,0.7141875752490007,0.7246240382624954,0.8027575198311582,0.8184467521072124,0.759052709023209,0.7622879662542272,0.8129648287013087,0.7629171907049461,0.9567690434970084,0.770636926918945,0.8065527740572696,0.7589339340601333,0.7058849062084306,0.7326613747084786,0.8022073208505563,0.8375323946768648,1.000991088460214,0.6903699085495587,0.6711271669789332,0.7627983151524462,0.7664318779079781,0.8522238890513936,0.9002626441503865,0.8238592176828683,0.7203542626881441,0.7848531350352826,0.7058739688217481,0.7452800410493579,0.6853128580392112,0.7724001881884899,0.7652859764508966,0.7643544764666367,0.8425587849923005,0.8105768292539749,0.7930444011986714,0.7820038106191225,0.9790345924027641
"Spacemen Die at Home by Ludwig, Edward W.",0.7013340253168434,0.6792408542895743,0.8852879899437032,0.98335631652474,0.986007085366764,1.0326989427697464,1.25404672980187,0.7384582404476857,0.867406046854282,0.7994701177786546,0.7600416740032918,0.9616427038397602,0.7088440459687719,1.1922606643531306,1.1961845010658507,1.505543077142273,0.7937873807679061,0.9686636999878409,0.8770611091270696,0.8179309231535684,0.9710601243706928,0.9659689429818656,0.8025272785909251,0.7719038662272573,0.6390180877247155,1.1247238237117687,0.6822690204799815,0.7587563931985664,0.7334546214766304,1.046887317475686,0.8596343093723872,0.9783706114724124,0.7129230567814396,0.6652549721947537,0.8974608429891267,0.7528896707758868,0.7381842715310704,0.7655011126904656,0.9292374112447692,0.762160120267842,0.7713609738602774,0.6702642799875376,0.7555701419202623,0.8249072462385483,0.8232628768649526,0.9230897093748828,0.7309074947546174,0.7036108669630248,0.7366186436261124,0.7312749634627332,0.847491732733674,0.6438497719469249,0.7793628219362478,0.6531496593845345,0.6596998697183463,0.7402896505973375,0.743297351417504,0.6876357524636163,0.6754088699609258,0.7495629601247156,0.7052471466763587,0.8945015642347466,0.7140279109649585,0.7427275381794555,0.7036108669630248,0.6411649532183226,0.676752072153851,0.742499962876892,0.7828045952447995,0.9203023672002496,0.6226615474302345,0.6057748370971596,0.7004798912536936,0.706876144718133,0.7918511371843332,0.836830481322236,0.7640854725280565,0.66598059488251,0.7252082374398602,0.6471671586171939,0.6877832227635704,0.618838477951394,0.712049546477431,0.7069247278747186,0.7073392327642568,0.7851496579589661,0.7482539381699664,0.7339716319308287,0.7211479821025253,0.9165396472251309
"Spatial Delivery by Garrett, Randall",0.7102436560897744,0.6891508796610049,0.8839911900484609,0.9625552757453588,0.9601427424156256,1.011511263130556,1.2079766214245116,0.7415413828829615,0.8538706732578961,0.7974239119986163,0.7590345954096511,0.9472700488711322,0.7189856982470662,1.1329066805650796,1.175992194587581,1.464611073018227,0.7947058685600991,0.9521188314630238,0.8710605081205142,0.8023824592215469,0.9339964928578006,0.9765918880523888,0.802074554341263,0.7692424642605301,0.649035222030094,1.1023576266729471,0.6959007557968397,0.7615956580905253,0.7398564178818062,1.0161436551829686,0.8682645641837682,0.9623961031074644,0.7232950957808528,0.673257816034036,0.8879954975566278,0.757376859488673,0.7399975231068427,0.7656317627627663,0.9095988435761544,0.7623406267555727,0.7683694523592356,0.6817278214270803,0.7551964366152346,0.8145713719447684,0.8152258060983513,0.9081103745407282,0.7300719230332974,0.7110561053884898,0.7372303502602022,0.734402484773831,0.8483208825148206,0.6569723674945889,0.7768149056332221,0.6649089067152222,0.6784975672859878,0.7496408937256042,0.7560698757967789,0.6975531326568872,0.693568158262973,0.7538728338097495,0.7099905517194622,0.8926805428342751,0.7154977568586286,0.7497826297608428,0.7110561053884898,0.6570887792733765,0.6871792538679631,0.7493363615934217,0.7843560855387849,0.9108443995481116,0.643864885773803,0.6180158774483192,0.7112032622848564,0.7192440517873611,0.7973427377931444,0.8344404295656681,0.7708836637363685,0.674977289842474,0.7343128308535003,0.6560481996700837,0.6979209561362224,0.633991188538313,0.7179136374976356,0.7109382037053085,0.7104873129260666,0.7784135764068714,0.7497897159595707,0.7358537564739576,0.7271698715626688,0.9090230004144593
"Spawning Ground by Del Rey, Lester",0.7089228274311725,0.6828115909678372,0.8671905173703987,0.9519268630207304,0.9574569414050788,1.0033560028979274,1.2295637099877617,0.7368428579317815,0.8558483869173191,0.7871153655373114,0.7563901187471714,0.9514370491614952,0.7099307953964,1.1528723278119664,1.1768876130915709,1.46155387155996,0.7914081905165837,0.9516110940047432,0.8641388256037297,0.8018108810688452,0.9414545497408476,0.9588866607919504,0.8038077511375855,0.7730209594386886,0.639134418820371,1.0901520177052744,0.6871398780735316,0.7671138060852116,0.7300188274177575,1.0129586213402249,0.838121066104426,0.9552835533727494,0.7199518329914748,0.6669932930561152,0.880302213375811,0.748033482312924,0.7438214561908035,0.7591227259658878,0.9176552168124744,0.7592958129430856,0.7644701537722959,0.6715430947577503,0.7492984900564644,0.8078574136357687,0.8088437683674291,0.9009520731250438,0.7248165088248516,0.7074845875159734,0.7311951494656681,0.7244801483981225,0.8336143652750028,0.6466776869853482,0.7722780469579169,0.655108386252297,0.6646944266870781,0.7441747039893699,0.7479007342145871,0.6910967209364755,0.6986204364908166,0.7485587420033751,0.706390802222321,0.8966145509860313,0.7126984060451804,0.7459298796872506,0.7074845875159734,0.6477804022781797,0.6800081747182781,0.7475606406014319,0.7838757427722901,0.918379158609646,0.6295139513859783,0.6090193871813643,0.7034104273730346,0.7134189335338912,0.7929465449741382,0.8336843276378324,0.7718999795298649,0.6659303127285383,0.726086450738986,0.651201764217054,0.6931685553411032,0.6191158141524769,0.7129198598643596,0.7075423133283042,0.7077170699714274,0.7762217287866346,0.7446191460159634,0.7300931030401077,0.7202334769148991,0.9086900020182176
"Stalemate in Space by Harness, Charles L.",0.7950031173899682,0.774925501747987,0.9687945274205196,1.0485997245862917,1.0497899240831992,1.1026714376710365,1.3328460539328384,0.8234439121738004,0.9423947562216616,0.8777812307110044,0.8422635369561876,1.0367390822764024,0.8002062519909726,1.270053199633796,1.2904796739600686,1.5989291482179226,0.8831210147641309,1.0446107290452715,0.952970237348836,0.8931105549158977,1.038953106947122,1.075615632511965,0.891577905239479,0.8608369045823099,0.7381652472481925,1.1996916054612177,0.7786725597495525,0.8517228566147735,0.8236729991265975,1.1033433923364682,0.9425408442972304,1.0498657183124258,0.8085087119372881,0.7646780471409199,0.9768739920220656,0.8377930942945094,0.8369533014108252,0.8456283000599416,0.998318212537448,0.8437995986062202,0.8525990744161138,0.7694107553697745,0.8367850149413546,0.8919998634939653,0.8981808146977878,0.9925014040289668,0.8152432291562789,0.7946973358611762,0.8213932380831523,0.8121487161603145,0.9283511667266292,0.7410207665461082,0.8548341327200295,0.7522225346436214,0.7637600618614545,0.8263917435228263,0.8356611526192677,0.7822079152551115,0.7845908889401854,0.8349650199168718,0.7933308992620083,0.9845523848508668,0.7981975906470926,0.8331888183761437,0.7946973358611762,0.7440839200121463,0.7696337396181833,0.8318554221992703,0.868272431646318,1.0224497365601424,0.7252372850605177,0.7068379142681075,0.7950483008295403,0.8035582580188491,0.87946797256282,0.9197101642677776,0.8569750866683878,0.7625847084524032,0.8147567646094266,0.7441774986523,0.7834522521456796,0.7205396973642701,0.798636943399164,0.7939891803226464,0.7950443693885365,0.8611898789646195,0.8310417557753016,0.8172814785730024,0.8083543909080075,0.9989227876947145
"Star Mother by Young, Robert F.",0.7466646938548799,0.7228873218979812,0.9305303025567568,1.013607805612233,1.0212967666248118,1.076921285304806,1.2903356365351533,0.7832893293798455,0.9093838652943848,0.8441966200804915,0.8021350862430391,0.9990057447842818,0.752700502411694,1.2434181223961749,1.2630084189634518,1.5858933686917671,0.8436408057872776,1.0128100203118455,0.9198740414476868,0.8565442530115349,1.0092767489653005,1.0337940119917524,0.8437667650789089,0.8151313687436114,0.6782807296212887,1.1798501917101607,0.7286817133960876,0.8055382741731286,0.7780284083330747,1.0794904105233014,0.9241167917232004,1.0242650411092418,0.7596513564712002,0.7079213197421662,0.945090840703474,0.7975793335375393,0.7780339392902106,0.8089915322150699,0.9744712996460686,0.8092888536705806,0.8134961019156428,0.7149218459153407,0.7945073398597224,0.8572169788752801,0.8637368441211541,0.962830948827586,0.773609734250449,0.7435998809087929,0.7782529794481606,0.7715744614556426,0.8919054029604764,0.68635194465452,0.8186543459811149,0.6934171890734594,0.7002195293797618,0.7833309294932821,0.7864708082978509,0.7312669530004359,0.720846944413875,0.7936922791957051,0.7515768337685623,0.9412030839875718,0.7564060604493846,0.790556224802637,0.7435998809087929,0.6812731397204611,0.7196533421135326,0.7870704308344724,0.8247563442651963,0.9726821019208988,0.6663476509685167,0.6473629172553705,0.7443475961496503,0.7533890125311248,0.8402111138387547,0.8854450263363519,0.8131350676438457,0.7092285632173326,0.7684475327855979,0.6891803863729009,0.7320634381352356,0.6648690553071521,0.7587236596179289,0.7538337665702283,0.7528761951411882,0.8247527672698668,0.7926323657555028,0.7806678227413021,0.7686192320042031,0.9626254386396605
"Star Performer by Shea, Robert",0.7843157987311373,0.7615260270428956,0.980222428843636,1.0398096926070426,1.0467910706919878,1.0983120513588784,1.3039593065659365,0.8186327778432843,0.9379381491459192,0.8738716761808868,0.8370229616922967,1.0317949211397794,0.7886735374010376,1.258353112751128,1.2596364934722883,1.550776462031681,0.8660827926771256,1.0355716094521352,0.944441604532702,0.8987310853993405,1.0241556659711757,1.0617971537855864,0.8832355336613571,0.8515141523956296,0.7207994214703126,1.1826172970495177,0.7658969472809282,0.8389486716001833,0.813021017257381,1.0969791387439214,0.9373469424480546,1.0435219670398697,0.7953339457154939,0.747221425729277,0.9704043787194035,0.831491570145617,0.8225049570968715,0.8425219494685313,0.9957490287413762,0.839292183814254,0.8511565575779488,0.7545666123500271,0.8298827054098834,0.8889041407517139,0.8967397571930183,0.992596292241218,0.8080313998133486,0.7857577762042804,0.8164378581518223,0.8101497648817988,0.920022716950736,0.7234474584939812,0.852892175484276,0.7341010894887103,0.7439911262595744,0.8221122859078895,0.8255162392568365,0.7687673446866491,0.7667664886584725,0.8285343585447983,0.7874918300336216,0.9713943896992836,0.7939347370872721,0.8259236875425926,0.7857577762042804,0.7260186471006362,0.7579340140459832,0.8218771194802599,0.8546074031478332,1.0122336802655674,0.7115490088666918,0.6906382265585583,0.784937030410972,0.7929580924874637,0.8737277117143084,0.9174713434264536,0.8408094292989995,0.7524059957981107,0.8052194323886365,0.7252956047139757,0.7726332725071198,0.7039747615759152,0.7946132447535585,0.7889213030141489,0.7893855279725828,0.8518825318077556,0.8270190733616545,0.8103153337497245,0.7989909250622305,0.9981028727721245
"Strange Exodus by Abernathy, Robert",0.736964604643746,0.7137397073235825,0.8975772923484001,0.9808868144162296,0.9870652363611842,1.0276717981678185,1.2659986460292436,0.7685491783145533,0.8881657352229407,0.8228292276434367,0.7890650182072273,0.9754971380373212,0.7446440591932405,1.204335257287267,1.2146968023763354,1.5246989062375464,0.82760665119144,0.9858934717871704,0.8929157380467351,0.8307575912129616,0.9768135946299064,1.0080514326084296,0.8273405343208488,0.798080645693653,0.6793457499000746,1.1258567759168598,0.7203444789925656,0.7881826517921998,0.7655058478397772,1.0435761741173548,0.8833909619791602,0.9907931862442378,0.7515401572239611,0.704102227214493,0.9155645754387062,0.7828074817301561,0.7694306048188402,0.7906297187646468,0.941952508460973,0.7910385702438314,0.7984924598651947,0.7097850343613156,0.7829013946192193,0.8387107607714551,0.8429325243713366,0.933977142773886,0.7574861047919362,0.7384342539632026,0.7642826433207822,0.758302267859422,0.8656463317740165,0.6822410870276739,0.8002534017954656,0.6931580621840462,0.7009277434168398,0.773730924642568,0.7757521430925394,0.7263247575815749,0.7227201474987501,0.7802623280230461,0.7395565958462649,0.9173791231806238,0.7445523078035593,0.7778145849762056,0.7384342539632026,0.6830190398286068,0.7116364109203003,0.7718321238311987,0.8080397820060649,0.9636173805490592,0.6669891186794079,0.6488635514238269,0.7329978613320565,0.74715018171137,0.8203681329097162,0.8618632370418924,0.7966341268401175,0.7023940963406639,0.756448191769057,0.6861298380929449,0.7283284457697028,0.6623850640510068,0.7453579468752239,0.7396877026807576,0.7403125751044624,0.8043718023875869,0.7762937379588402,0.765064938126903,0.7534227889826073,0.9370441387194473
"Stranger From Space by Bok, Hannes",0.7397604523694241,0.7174430145952669,0.9112435574243366,1.0169740595400103,1.025003950790055,1.0696982218902549,1.288852856769812,0.7739411796313244,0.8993586957059647,0.8306433552894866,0.7919851055129297,1.000972302982483,0.7448514405422252,1.2212627247286576,1.23689079788383,1.541415905268764,0.8361068022641048,1.005078955321894,0.9150929119848522,0.8382027809813474,1.010972013704787,1.0282936736123884,0.8455005259905192,0.8139719053435872,0.6751358987339071,1.1711375864600542,0.7200683000901787,0.8029050353362653,0.7637193164853434,1.0726820722144983,0.904839921804647,1.010680107563064,0.7588347345638632,0.7027225752151922,0.9344775260892328,0.7859588864889516,0.7839470915444747,0.7981202112853221,0.969734844788426,0.7991936661635994,0.8044694428750149,0.7124786799425498,0.7901770149339895,0.8543864443496768,0.8588173854541815,0.9572561045447286,0.7636949751196236,0.7384780410974334,0.7707053199329834,0.76179477246222,0.8799682639668797,0.6817195794501467,0.8108436323478103,0.6901776034887623,0.6991925506316953,0.7786896179848725,0.7882748124159158,0.7332924882653109,0.7239344934829417,0.7873352512879407,0.7407168191195096,0.9371156919285466,0.7474801188156208,0.7838127620556923,0.7384780410974334,0.6903204908636608,0.7092947641561064,0.7805466218583268,0.8216171265438207,0.974224307665964,0.6694454331549683,0.6437942147283342,0.7408790508580585,0.7507266161995506,0.8300353620033366,0.8747589443602615,0.8101256225935677,0.698642816311353,0.7574906766260394,0.6856236996661852,0.7272424836957261,0.6579546347234958,0.7461259151249972,0.7417490307115252,0.7427159239626924,0.8171940685332463,0.7825664940032427,0.7667351466539177,0.7549296348606531,0.9591495080408381
"Survival Tactics by Sevcik, Al",0.7413500409751526,0.7179973277518783,0.904334640180416,1.0078656907627446,1.0184132266311026,1.0702921396900418,1.2835846092994043,0.774293764312347,0.8971239120289803,0.8288194016974116,0.7899219989525926,0.9899448796395608,0.7476789933919605,1.1960547557112269,1.2303809717988068,1.5361994991868422,0.8359708377451618,1.0035578552567817,0.917247323819382,0.8347517667038222,0.996113094047907,1.0282524593961486,0.8422861891477762,0.8146542391036842,0.6843707234506823,1.162771055626053,0.7208531026735657,0.8032754733252366,0.76941032085754,1.0635476883057222,0.9001831824170909,0.9984285435234498,0.7526527933241184,0.7089476402187533,0.9236037662047614,0.788716955778647,0.7799246453815022,0.7997265660400719,0.9559857374499132,0.7949683723862652,0.8036682723429355,0.7136260180137809,0.7874085661664468,0.8477630445224905,0.8503936415381126,0.9475877745161092,0.7621944480211683,0.7393091582699037,0.7684564415642119,0.7624580771750086,0.8736311604057823,0.6827576882315733,0.8102660512151018,0.6923133366913714,0.7016422504264626,0.7788499947734308,0.7867014901170181,0.732570149313021,0.7298590322506466,0.7881036733909281,0.7385613158493739,0.9337490547988206,0.7455033844528468,0.7809104335873158,0.7393091582699037,0.6875285194238266,0.7117022724141803,0.7839341564618687,0.8178763499357232,0.9674158756800458,0.6697869241772325,0.6507348504118947,0.7376241163887977,0.748395271436967,0.8308263602101552,0.8757973093196737,0.805772769079841,0.7041478394487568,0.7626486673757477,0.684370466979001,0.72635584279845,0.6613948592169175,0.7466440085805087,0.7408030894029781,0.7408207487351962,0.8122363439076031,0.7817394769519566,0.7650099609980121,0.754867965811239,0.948674690968605
